# date:Wed Nov 24 18:28:30 CET 2021
# maxtrees:1000000.0
# AP mean [mm]:700.0
# AP std [mm]:50.0
# Temp mean [°C]:10.0
# Temp std [°C]:1.0
# offspringRate [%]:2.0
Spruce (count),Spruce volume (m^3),Fir (count),Fir volume (m^3),Beech (count),Beech volume (m^3)
684,3.607336778394435E8,0,4.1461316868662834E-7,1259,3.875379064845E9
685,3.621672477297789E8,0,4.1461316868662834E-7,1261,3.8243845443629074E9
688,3.670440625696007E8,0,4.1461316868662834E-7,1276,3.853242551284157E9
700,3.7184296942054844E8,0,4.1461316868662834E-7,1283,3.9040535586033096E9
711,3.757165164008986E8,0,4.1461316868662834E-7,1298,3.962159536784548E9
705,3.7714003414796245E8,0,4.1461316868662834E-7,1275,3.9495655511116734E9
714,3.826553044349632E8,0,4.1461316868662834E-7,1290,3.943679364619723E9
718,3.822158530871206E8,0,4.1461316868662834E-7,1307,3.953700583713287E9
720,3.839581704762112E8,0,4.1461316868662834E-7,1320,3.916017377448584E9
726,3.8522941399791133E8,0,4.1461316868662834E-7,1322,3.9269649984302425E9
716,3.863324973771692E8,0,4.1461316868662834E-7,1296,3.8450362515307546E9
721,3.89550496347505E8,0,4.1461316868662834E-7,1301,3.8812029571363683E9
730,3.9292526626423675E8,0,4.1461316868662834E-7,1307,3.8510431200330386E9
739,3.981941565159374E8,0,4.1461316868662834E-7,1311,3.858911559239934E9
728,3.937134842530086E8,0,4.1461316868662834E-7,1295,3.8883204283326154E9
735,3.9441274439914423E8,0,4.1461316868662834E-7,1306,3.8641502634438257E9
746,3.990874744084278E8,0,4.1461316868662834E-7,1313,3.918218321191616E9
749,4.030851531160015E8,0,4.1461316868662834E-7,1334,3.9678898046777306E9
750,4.05722311410757E8,0,4.1461316868662834E-7,1355,4.0098746330957165E9
752,4.116874784439688E8,0,4.1461316868662834E-7,1363,4.0384000691000547E9
753,4.137096129206744E8,0,4.1461316868662834E-7,1370,4.0354049395725036E9
759,4.1568133945859796E8,0,4.1461316868662834E-7,1371,3.8863225401978984E9
767,4.119791116977046E8,0,4.1461316868662834E-7,1387,3.8798887442600007E9
768,4.121766531192909E8,0,4.1461316868662834E-7,1404,3.9144004139920535E9
781,4.176768012347558E8,0,4.1461316868662834E-7,1413,3.949256118334952E9
789,4.132891946981406E8,0,4.1461316868662834E-7,1419,3.962134733510429E9
804,4.170557033587473E8,0,4.1461316868662834E-7,1428,3.9952298825474205E9
810,4.19847763631879E8,0,4.1461316868662834E-7,1432,3.9997265706389823E9
816,4.209279241375679E8,0,4.1461316868662834E-7,1436,3.93419092423251E9
828,4.287073675849478E8,0,4.1461316868662834E-7,1444,3.941277298173583E9
832,4.3057269796880823E8,0,4.1461316868662834E-7,1458,3.9644805936347756E9
840,4.287244421657241E8,0,4.1461316868662834E-7,1465,3.9318477745131536E9
