# date:Thu Dec 02 19:49:16 CET 2021
# maxtrees:1000000.0
# AP mean [mm]:700.0
# AP std [mm]:150.0
# Temp mean [°C]:f(t) = 10 + 0.01*t
# Temp std [°C]:2.5
# offspringRate [%]:3.5
Spruce (count),Spruce volume (m^3),Fir (count),Fir volume (m^3),Beech (count),Beech volume (m^3)
124,1.9575509765150967E8,0,0.0,240,2.3787469169886556E9
123,1.940876767370265E8,0,0.0,236,2.3763050280312133E9
127,1.9155038578222564E8,0,0.0,238,2.3371840805963836E9
131,1.9243532742261288E8,0,0.0,244,2.3268465819651594E9
128,1.9375406606296188E8,0,0.0,238,2.2507865253834863E9
127,1.9221086811807087E8,0,0.0,233,2.2366894861187434E9
126,1.928589741467207E8,0,0.0,227,2.14910225276926E9
123,1.8512607510098687E8,0,0.0,225,2.1181045853824072E9
123,1.868953342473301E8,0,0.0,221,2.1072875879433753E9
123,1.8870356605312055E8,0,0.0,216,2.073531907575766E9
123,1.9051193493218896E8,0,0.0,212,2.038007852471766E9
119,1.7893623066847676E8,0,0.0,208,2.016082320956763E9
118,1.7820177109485784E8,0,0.0,205,1.9997497981212656E9
116,1.765292734640327E8,0,0.0,203,2.0147324858359497E9
119,1.7295929691659778E8,0,0.0,208,2.0241929359888303E9
117,1.6907354927768052E8,0,0.0,207,2.0432640335911257E9
116,1.704323748240485E8,0,0.0,205,2.0289205949541912E9
114,1.6862040770412847E8,0,0.0,202,2.0203169437773473E9
112,1.674699783791672E8,0,0.0,200,2.029561079103957E9
111,1.6731834601539177E8,0,0.0,198,2.049781250751266E9
110,1.6893421076231754E8,0,0.0,198,2.070066817089389E9
110,1.7057218362014925E8,0,0.0,197,2.0884150899801707E9
108,1.720762640977033E8,0,0.0,195,2.0679276871480272E9
106,1.6792376125366744E8,0,0.0,191,2.0265493143959887E9
104,1.6768648102067083E8,0,0.0,190,2.0461521354350657E9
102,1.6453082298057106E8,0,0.0,190,2.0660783989056947E9
101,1.6567277708403197E8,0,0.0,184,1.9431511571987915E9
100,1.6702693411056602E8,0,0.0,182,1.9509438084521575E9
99,1.6836120640451798E8,0,0.0,180,1.967506798641779E9
96,1.664088406055629E8,0,0.0,177,1.9299467966441336E9
96,1.67872515205432E8,0,0.0,175,1.9443887754855075E9
96,1.6935023479735473E8,0,0.0,174,1.9588993201870735E9
95,1.670830647599451E8,0,0.0,172,1.930258983710565E9
92,1.6263353377284807E8,0,0.0,172,1.9480207505689077E9
91,1.63072407815074E8,0,0.0,169,1.9273273447873514E9
91,1.64483139203938E8,0,0.0,167,1.9394792324220572E9
91,1.6589202486025947E8,0,0.0,165,1.9277206473939269E9
93,1.6254551395520982E8,0,0.0,165,1.8912090833977833E9
92,1.636171492841973E8,0,0.0,163,1.8872770719098494E9
97,1.6374096835895655E8,0,0.0,167,1.9038675302438674E9
97,1.6509118339343262E8,0,0.0,166,1.9181670906854985E9
96,1.6581155585986525E8,0,0.0,164,1.9329712300245216E9
96,1.6714096857206735E8,0,0.0,163,1.930430314183699E9
94,1.6205632870241705E8,0,0.0,159,1.8860062402914507E9
92,1.6051843036795136E8,0,0.0,158,1.9016786915221786E9
90,1.578778735874068E8,0,0.0,155,1.8583718330968852E9
92,1.586795980654711E8,0,0.0,161,1.837685766404384E9
90,1.5716201346742427E8,0,0.0,160,1.8233194594737513E9
89,1.561034564321802E8,0,0.0,159,1.8107168160322819E9
93,1.507063003382139E8,0,0.0,159,1.7950705359807985E9
92,1.5153628370111004E8,0,0.0,158,1.8001854123035924E9
91,1.4943400032143435E8,0,0.0,156,1.7968790429573538E9
90,1.485595038964656E8,0,0.0,154,1.767978805955751E9
90,1.4969646211296955E8,0,0.0,153,1.753839604942391E9
89,1.5073873886183724E8,0,0.0,150,1.732927754702859E9
87,1.4890042926491573E8,0,0.0,147,1.707930147769289E9
84,1.3996657212659973E8,0,0.0,147,1.7230466944973502E9
83,1.3753232831375E8,0,0.0,146,1.7379676225240808E9
83,1.3864084882318607E8,0,0.0,142,1.7152738788222656E9
83,1.3974841227634698E8,0,0.0,139,1.652477459178439E9
83,1.408715650417798E8,0,0.0,138,1.6649714408703604E9
82,1.391879521427255E8,0,0.0,137,1.6494302308265066E9
82,1.4031488371310815E8,0,0.0,136,1.6646887236920264E9
82,1.4144195118604928E8,0,0.0,135,1.6785043039036522E9
84,1.4259124385999623E8,0,0.0,138,1.661235253642057E9
84,1.4372187243530846E8,0,0.0,137,1.6761439712956707E9
81,1.435055455990679E8,0,0.0,137,1.691469994959338E9
81,1.4457480992741624E8,0,0.0,136,1.676270612379795E9
79,1.3965934249814826E8,0,0.0,133,1.6506701598117886E9
79,1.4070468230426046E8,0,0.0,132,1.6634249322779503E9
73,1.2593867960539043E8,0,0.0,126,1.547166392247481E9
72,1.2589027654424216E8,0,0.0,126,1.548101803765566E9
72,1.2688079470680737E8,0,0.0,124,1.530170737731881E9
70,1.234474660915773E8,0,0.0,121,1.4882723538799345E9
70,1.2440327773253946E8,0,0.0,121,1.5028950768442166E9
70,1.2536059427579242E8,0,0.0,120,1.50069250841956E9
70,1.2631788038755466E8,0,0.0,119,1.4862299894483871E9
68,1.2608796770478275E8,0,0.0,122,1.4506207504788158E9
68,1.2701931033061829E8,0,0.0,122,1.4649139960993307E9
68,1.2795531149990574E8,0,0.0,118,1.4097723435733387E9
67,1.2846621685969527E8,0,0.0,117,1.3989912450296745E9
67,1.2940650594227503E8,0,0.0,115,1.3807772668474746E9
67,1.3039089140799436E8,0,0.0,115,1.3939190709457645E9
67,1.3137349413107444E8,0,0.0,114,1.387929592850079E9
67,1.3235638621473636E8,0,0.0,112,1.3748957606222146E9
68,1.299829990677562E8,0,0.0,112,1.3738179654634717E9
