Spruce (count),Spruce volume (m^3),Fir (count),Fir volume (m^3),Beech (count),Beech volume (m^3)
585,5.758780624181825E8,149,2.1616706207893732E8,1181,1.015079482998525E10
587,5.792706600448424E8,150,2.1770876214573553E8,1197,1.0188341466540867E10
592,5.827057076125338E8,152,2.1926372079970038E8,1209,1.0225858741692217E10
597,5.861531607296271E8,154,2.2081757774156302E8,1221,1.0263319275051731E10
603,5.896219651907386E8,154,2.223431456696593E8,1234,1.0300689222122372E10
609,5.880330673572376E8,155,2.2388461446648932E8,1245,1.0337975052620773E10
614,5.915219389015243E8,156,2.2184560880700552E8,1258,1.0375262236930096E10
617,5.950003231140453E8,160,2.2342171579121318E8,1270,1.0412466609425919E10
620,5.984993999701922E8,161,2.2495534980781645E8,1286,1.0449584346656876E10
626,6.020459805652958E8,162,2.2648526352522764E8,1299,1.0486618519690184E10
628,6.020109454425654E8,164,2.2451928320081675E8,1314,1.0523707537948854E10
632,6.055671572406791E8,165,2.2604672677794594E8,1330,1.0560713721325235E10
637,6.091689754243933E8,165,2.240319546705246E8,1345,1.0597662714376503E10
645,6.092687648432702E8,166,2.2198564836802176E8,1355,1.0634507630379675E10
651,6.129136478536438E8,171,2.2356732329342616E8,1365,1.0671298869022236E10
658,6.165932778803002E8,171,2.179753866398656E8,1377,1.0677174284200949E10
