Spruce (count),Spruce volume (m^3),Fir (count),Fir volume (m^3),Beech (count),Beech volume (m^3)
205,4.219329825402462E8,27,7.562661761070643E7,442,8.470009905862548E9
205,4.233691705113165E8,28,7.58181215400752E7,447,8.495458906105437E9
205,4.2481323375953597E8,27,7.241305570682332E7,446,8.512072101781496E9
205,4.248275912543127E8,27,7.241482929759006E7,444,8.480041846774937E9
205,4.248419320798556E8,27,7.241660192009284E7,444,8.480290360608534E9
205,4.2629706513241684E8,27,7.259374231836131E7,444,8.505207640573836E9
205,4.2774329511144054E8,27,7.276991238786167E7,444,8.528460861620563E9
204,4.26802161747442E8,27,7.294507358212823E7,444,8.552856793355931E9
204,4.268163856334408E8,27,7.294681614977172E7,444,8.55309898733141E9
202,4.228875870122613E8,27,7.294855784604022E7,442,8.497795145781445E9
204,4.2292384836988175E8,29,7.29772450131771E7,443,8.467395777424679E9
203,4.210498842044156E8,28,6.970099953002515E7,443,8.491546956670216E9
205,4.210861946429245E8,29,6.971644617405E7,446,8.4918187760676155E9
205,4.225035283883071E8,29,6.991655972975478E7,446,8.515868995160845E9
203,4.199257578627872E8,29,7.011737479916751E7,446,8.539669634547149E9
203,4.199395043947877E8,29,7.011938104455204E7,445,8.510169272618476E9
203,4.199532354459104E8,29,7.012138668889673E7,445,8.5104051209811735E9
203,4.2132462960803485E8,29,7.032281806965199E7,445,8.534022038803241E9
203,4.220481223496703E8,29,7.042981419372699E7,445,8.5464628294903755E9
203,4.234076131357391E8,29,7.063236007686743E7,445,8.569748491336439E9
203,4.2342114045136595E8,29,7.063438412128839E7,445,8.569979565660475E9
203,4.247702682195533E8,29,7.083734524522686E7,445,8.592995406090832E9
203,4.261135162758484E8,28,6.749330476855706E7,445,8.615775407981983E9
203,4.2744779417932135E8,28,6.769783998894973E7,444,8.607986725333525E9
203,4.2746108635549134E8,28,6.769991539964248E7,444,8.608210385272247E9
203,4.274743963557947E8,27,6.444549566066607E7,442,8.574134888688781E9
202,4.2392838249274397E8,27,6.444753218964839E7,440,8.543563011398055E9
201,4.205149387234288E8,27,6.444963473131771E7,440,8.543789722113005E9
201,4.212922566827785E8,27,6.4573105267291196E7,439,8.52618000622817E9
201,4.226162984801001E8,26,6.123985455452103E7,439,8.548696826013292E9
200,4.202945434576666E8,25,5.766044667363483E7,438,8.519295410116265E9
199,4.167701239652043E8,25,5.7662561947856106E7,438,8.5195209600943775E9
202,4.1812569525123644E8,25,5.787524435664906E7,441,8.542024414846689E9
202,4.194459984041896E8,25,5.80890175506933E7,441,8.564272062537263E9
202,4.2075742610247886E8,25,5.830376939410482E7,441,8.586287716344333E9
201,4.1967622595834434E8,25,5.8462482627698444E7,441,8.602358021562141E9
201,4.1968918646838367E8,25,5.8464634893995106E7,441,8.602574972119331E9
201,4.197021430617381E8,25,5.846678694000779E7,441,8.60279185204276E9
201,4.209964903185065E8,25,5.868304304739663E7,440,8.593601636296783E9
201,4.21424659167963E8,25,5.875494581269954E7,439,8.570232521514552E9
201,4.217415462851354E8,25,5.880832654919572E7,439,8.575521770342975E9
201,4.217543832402544E8,25,5.881049114948298E7,439,8.575737243152469E9
200,4.2161849938526374E8,25,5.881265572671556E7,436,8.490891151125074E9
200,4.216312181926592E8,25,5.881482037407067E7,435,8.460166942626678E9
200,4.2290511766432667E8,25,5.9034173487067305E7,431,8.394559784246844E9
201,4.229288904460453E8,25,5.903652058880809E7,435,8.363881094143862E9
200,4.2072165054639757E8,25,5.9273029260168344E7,435,8.385498473851676E9
199,4.171791631218069E8,25,5.9275397818188414E7,433,8.346822862559996E9
198,4.136247238604564E8,25,5.9277766110852756E7,429,8.257942553905942E9
197,4.1168478877645546E8,25,5.928013461060169E7,429,8.258152424333623E9
195,4.060031134558144E8,25,5.928254825120965E7,425,8.196846457344977E9
194,4.051276793238007E8,25,5.928496208711612E7,423,8.173261731526724E9
190,3.9688843369905806E8,25,5.928747774700003E7,420,8.092931667728298E9
189,3.93848098885633E8,25,5.928999374655284E7,420,8.093146212295531E9
188,3.90422284112766E8,25,5.929251008577846E7,416,8.003273298509556E9
185,3.856038791011311E8,25,5.929502676468058E7,414,7.958201829052057E9
184,3.8662200228246355E8,25,5.9549251611677475E7,412,7.923784466538475E9
182,3.811767905315142E8,25,5.979652337376591E7,412,7.944488326892836E9
182,3.824318960042762E8,24,5.6568766711933225E7,410,7.934712408873522E9
182,3.8368162421431917E8,24,5.6832167132737495E7,410,7.95590028184612E9
182,3.8492749334707737E8,23,5.404945669716019E7,408,7.915321668958166E9
182,3.8507906359902096E8,23,5.408191002918487E7,408,7.91788366175991E9
182,3.850917639874885E8,23,5.408461714680703E7,407,7.887149552636396E9
182,3.863605064050165E8,22,5.084987661938259E7,406,7.877101782188492E9
182,3.872119915145171E8,22,5.103549715675303E7,405,7.860162411478071E9
182,3.8722458365628344E8,21,4.748027042473551E7,405,7.860369966395758E9
182,3.8851756131759036E8,21,4.7757855383959495E7,404,7.850146696605644E9
182,3.8958426887605894E8,21,4.798929095486946E7,403,7.836129429464629E9
181,3.870196319516218E8,21,4.799209059354844E7,402,7.805365504381366E9
181,3.883073466510432E8,20,4.605638666867979E7,401,7.795045965961642E9
181,3.883204001364091E8,20,4.605902723271535E7,401,7.79525141239845E9
181,3.896433856789404E8,20,4.63256391925265E7,398,7.724177074005658E9
181,3.8965656320207053E8,19,4.2761405151463486E7,398,7.724380461374666E9
180,3.874615082498932E8,19,4.302948811121791E7,397,7.713757677628243E9
179,3.8390686612625223E8,19,4.303224107578862E7,397,7.713959958741627E9
178,3.81847083261132E8,19,4.331036413610983E7,396,7.703255046098086E9
178,3.818602909733361E8,19,4.331314954472407E7,393,7.61204400530238E9
178,3.818736640714124E8,19,4.331593496257225E7,391,7.584878746792974E9
177,3.796763981177111E8,19,4.331872068256793E7,390,7.554097623335882E9
177,3.7968989659646946E8,19,4.332150670438292E7,388,7.523276259110845E9
175,3.7684519304641193E8,18,3.992468149471658E7,385,7.456503588165079E9
174,3.736338629456252E8,18,3.992746423866641E7,383,7.425661393878288E9
174,3.736471335578946E8,18,3.993024726642062E7,381,7.402070230956827E9
170,3.646744244468449E8,18,4.0211173863302596E7,376,7.37916506172551E9
168,3.611820823655257E8,19,4.022745711064024E7,379,7.353178174074049E9
168,3.624773340396548E8,19,4.051468774087221E7,377,7.341744949213615E9
168,3.624902270283393E8,19,4.051756235669518E7,373,7.244846115596437E9
167,3.5952283561120576E8,19,4.052043698102115E7,371,7.208869172028945E9
167,3.608164984696156E8,19,4.0810574796410486E7,368,7.149656091292303E9
167,3.608294004200335E8,18,3.9855085602129504E7,364,7.044209119643641E9
167,3.615913707428561E8,18,3.999159198385975E7,363,7.055240297477158E9
166,3.5805750505879873E8,18,3.999390465343095E7,361,6.994596146625257E9
166,3.580704693868116E8,18,3.999621733673031E7,360,6.97476038308653E9
166,3.593699176298118E8,18,4.022917790212524E7,359,6.963897594997573E9
166,3.5977016792143124E8,18,4.030141732508205E7,357,6.908348791539972E9
166,3.610591706950225E8,18,4.053630547738096E7,357,6.928171138858294E9
166,3.6158852130630875E8,18,4.063275160539653E7,356,6.905352640965209E9
166,3.622470992650278E8,18,4.075350183387624E7,355,6.8845639372644205E9
166,3.6353205983236074E8,18,4.099066122907111E7,355,6.904517207685409E9
166,3.635448456767114E8,18,4.099303838502411E7,353,6.84274374524363E9
166,3.6442327299966866E8,18,4.115732760235353E7,351,6.801501474013346E9
166,3.644360667246686E8,18,4.1159709859642826E7,351,6.801704875577243E9
166,3.644489242505081E8,18,4.116209202483933E7,350,6.801751675454575E9
166,3.6446178099568987E8,18,4.116447425706171E7,348,6.744853877406644E9
165,3.6189893839676917E8,18,4.1166856556132995E7,347,6.745035012915814E9
