Spruce (count),Spruce volume (m^3),Fir (count),Fir volume (m^3),Beech (count),Beech volume (m^3)
267,3.51206205586629E8,65,1.6455391167158505E8,677,7.883304130179589E9
267,3.541350536743422E8,65,1.6508526823582333E8,677,7.950710282459555E9
267,3.570494534484916E8,65,1.656084080217554E8,677,8.017598360669214E9
267,3.599519766892907E8,65,1.6612353047568175E8,677,8.084049822081536E9
267,3.62842642104207E8,64,1.6304446612523484E8,677,8.14997753367014E9
267,3.657211815754911E8,64,1.6354396017717487E8,677,8.215412567584606E9
267,3.685866262044581E8,64,1.6403600066139948E8,677,8.280292906213607E9
267,3.714394170495934E8,64,1.645207607086219E8,677,8.344635563089458E9
267,3.7427931349247086E8,64,1.6499840749335194E8,677,8.408550139360309E9
267,3.771045547393199E8,63,1.6188216726838976E8,677,8.471880406732276E9
267,3.799147884283596E8,63,1.623483756889198E8,677,8.534705572582182E9
267,3.82709206083049E8,63,1.628072973123705E8,677,8.597033858549894E9
267,3.8548930513972104E8,63,1.6325983658807874E8,677,8.65882370344989E9
267,3.8825382764343095E8,63,1.6370682551003817E8,677,8.720072188839634E9
267,3.910041971801275E8,62,1.607182733392383E8,677,8.780774794549282E9
267,3.9373928835253835E8,62,1.611521436683179E8,677,8.840971288056374E9
267,3.9645833759578943E8,62,1.6157839902110714E8,677,8.90066993327265E9
267,3.9916397146113545E8,61,1.5842227363964558E8,677,8.959816026497633E9
267,4.018526474666434E8,61,1.5883395984043717E8,677,9.018440256862947E9
267,4.0452612056655157E8,61,1.592400894029394E8,677,9.07652605776906E9
267,4.0718247545843714E8,61,1.5964079102941063E8,677,9.134073988003363E9
267,4.0982610527268463E8,61,1.6003617166472554E8,677,9.191168649999866E9
267,4.1245408796367615E8,61,1.6042633517927817E8,677,9.247704387859869E9
267,4.150670677288752E8,60,1.572221794481988E8,677,9.30370617918722E9
267,4.176600497756291E8,59,1.5404256224611416E8,677,9.359173436160063E9
267,4.202374883849071E8,58,1.5087257234761226E8,677,9.41411056595684E9
267,4.228059126235109E8,57,1.4766473636442482E8,677,9.468525107653862E9
267,4.2535757412891185E8,55,1.409284004095966E8,677,9.522414647853392E9
267,4.278928248790425E8,54,1.3770034564251032E8,677,9.575792122185825E9
267,4.304152485562476E8,54,1.380596981991717E8,677,9.628655536555298E9
267,4.3292477113280094E8,55,1.3842802730994743E8,686,9.681095798595991E9
267,4.3541770266586554E8,55,1.3878028027414882E8,686,9.732941443683655E9
267,4.378940815745442E8,54,1.3555684846111682E8,686,9.784310437996897E9
267,4.403507730439468E8,54,1.359001172899335E8,686,9.835177946451141E9
267,4.427907245793322E8,53,1.326787879166657E8,686,9.885570542958025E9
267,4.452166143317675E8,53,1.3301351903227626E8,686,9.935475708115133E9
267,4.4762771522108907E8,53,1.3334521326128508E8,686,9.984894985760853E9
267,4.500217610851177E8,53,1.3367316891113503E8,686,1.0033830835060246E10
267,4.523987214672299E8,53,1.33997455419454E8,686,1.00822878410653E10
267,4.547585732032775E8,53,1.3431814046874088E8,686,1.0130291812384827E10
267,4.5709659676716477E8,53,1.346349218495648E8,686,1.0177834136221294E10
267,4.5941752183467215E8,53,1.349482364976785E8,686,1.0224919610281948E10
267,4.6172065374837905E8,51,1.2810795507983232E8,686,1.0271545997927061E10
267,4.6400668668018377E8,51,1.2841304953854144E8,686,1.0317806360410492E10
267,4.66284725554561E8,50,1.251430551829507E8,686,1.036364661640953E10
267,4.6854316103017956E8,50,1.2544099517794704E8,686,1.0409067867191515E10
266,4.6776092131810087E8,50,1.2573521892178024E8,686,1.0454064593659203E10
266,4.699811897604954E8,50,1.2602641374458252E8,686,1.049866226625627E10
266,4.7218330726547664E8,50,1.2631463096920408E8,686,1.0542883774755642E10
266,4.743669293235094E8,50,1.2659991920233947E8,686,1.0586679684138668E10
266,4.765318518511684E8,50,1.2688232763301733E8,686,1.063008320796124E10
266,4.7867974703455585E8,50,1.2716190498007615E8,686,1.067307861256045E10
266,4.8080982319215924E8,50,1.2743869836246604E8,686,1.071568992417425E10
266,4.82920098101405E8,50,1.2771275391091786E8,686,1.075790977255619E10
266,4.8501157396304756E8,50,1.2798411679364291E8,686,1.0799735776753826E10
266,4.8708627961576086E8,50,1.2825283124075788E8,686,1.084117289811975E10
266,4.8914429297801095E8,49,1.2492915068512681E8,686,1.0882239542208897E10
266,4.9118509974301934E8,49,1.2519252196533623E8,686,1.0922933750110058E10
266,4.932093817811466E8,49,1.2545338141065651E8,686,1.0963254014216297E10
266,4.9521389199443686E8,49,1.2571176922586969E8,686,1.1003206319924627E10
266,4.97202065909837E8,48,1.2237590923104645E8,686,1.1042794201835493E10
266,4.991740029676298E8,48,1.2262941760023157E8,686,1.1082025059021608E10
266,5.0112974497564244E8,48,1.2288057260369806E8,686,1.1120912758669704E10
266,5.0307131245106083E8,47,1.1954000206990123E8,686,1.1159464967385931E10
266,5.049949752186078E8,47,1.1978636491721691E8,686,1.11976786839621E10
268,5.0692459103957343E8,46,1.1645213266552025E8,694,1.1235635221394833E10
268,5.0881563794600207E8,45,1.1311932111290552E8,694,1.1273312511775917E10
268,5.106889117048324E8,45,1.1336050757282098E8,694,1.1310662702486656E10
268,5.12547441181941E8,45,1.1359930268504871E8,694,1.1347743050101662E10
268,5.143905648590556E8,45,1.138360160484413E8,694,1.138450402188416E10
268,5.162181758311055E8,45,1.1406973189996329E8,694,1.1420937374611248E10
267,5.147338654550361E8,44,1.1070983261735867E8,694,1.1457057265495237E10
266,5.1390804379752773E8,44,1.1093893706550606E8,694,1.1492867783486147E10
265,5.121393684748112E8,44,1.1116611520010027E8,694,1.1528392190634552E10
265,5.139038279799563E8,44,1.1139128457310441E8,694,1.1563644255187475E10
265,5.1565421391384745E8,44,1.1161799352632448E8,694,1.1598599502848843E10
265,5.1739115659965855E8,44,1.1184278482903276E8,694,1.1633261824130661E10
265,5.1911321534094024E8,44,1.1206568347206663E8,694,1.1667639206213428E10
265,5.208209552731833E8,44,1.1228671403927463E8,694,1.1701732196484554E10
264,5.189534425014475E8,44,1.1250590071008699E8,694,1.1735557571455757E10
264,5.206305014706097E8,43,1.093003780409163E8,694,1.1769112567440937E10
263,5.18961654206849E8,43,1.0951437551369204E8,694,1.1802395637945543E10
263,5.206123474219905E8,43,1.0972661071364908E8,694,1.1835455826232155E10
263,5.2225070883296365E8,43,1.099371060941335E8,694,1.1868249956802755E10
262,5.203048655981865E8,43,1.1014588372341755E8,694,1.1900765800502335E10
262,5.219151954774043E8,42,1.0681649794929092E8,694,1.1933037085687567E10
266,5.23555906586772E8,40,9.999143854533704E7,700,1.1965112693221031E10
266,5.2514151919453585E8,40,1.0019398697375852E8,700,1.1996938395672697E10
266,5.267165718524543E8,40,1.0039940729710433E8,700,1.2028493364098707E10
265,5.250408456348731E8,40,1.0060314814565335E8,700,1.205980125112879E10
265,5.2658784539281076E8,40,1.0080522917589857E8,700,1.2090875529578867E10
264,5.245583737657878E8,40,1.0100566979737778E8,699,1.2090785176275932E10
264,5.2607576699866194E8,40,1.012044891570688E8,699,1.2121383062281511E10
264,5.275826393632864E8,40,1.0140414854430917E8,699,1.215196027202241E10
264,5.290751557138808E8,40,1.0160212339631434E8,699,1.2182304172491714E10
264,5.3055556335745835E8,40,1.0179843377139169E8,699,1.221241964799172E10
264,5.32023994411897E8,40,1.0199309954827884E8,698,1.2211363227145142E10
264,5.334799951068704E8,40,1.0218614041542768E8,698,1.2241029354461782E10
264,5.349242841503759E8,40,1.0237757586115162E8,698,1.2270666513420084E10
264,5.363569413104797E8,39,9.92164181732966E7,697,1.2269132738879194E10
264,5.377774193706033E8,39,9.940365470830652E7,697,1.2298329172940638E10
264,5.391887390667444E8,39,9.9589352817875E7,697,1.2327530133697733E10
264,5.405888505000374E8,38,9.620790471903494E7,696,1.232552773860949E10
264,5.419778802361115E8,38,9.638991782051022E7,696,1.2354265847143282E10
265,5.39913770356944E8,38,9.657319124899042E7,704,1.2382873554647034E10
265,5.412851630837728E8,38,9.675486839737473E7,704,1.2411194923072021E10
265,5.426464678915545E8,38,9.693497080572547E7,703,1.2408408983221014E10
265,5.439971330575678E8,38,9.711351978275186E7,703,1.2436384914806286E10
264,5.418608791571499E8,38,9.731064269642888E7,703,1.2464237825425985E10
263,5.431391519788393E8,37,9.397093187828629E7,700,1.2398897760823315E10
263,5.444582487410177E8,36,9.061655079937136E7,698,1.2364385425607777E10
263,5.457757306567707E8,35,8.731496196920145E7,698,1.2392147485903336E10
266,5.471422649733052E8,36,8.75175612930092E7,703,1.2389190707876692E10
265,5.457597817944078E8,36,8.770651915884174E7,703,1.2416988297155296E10
264,5.437250789535476E8,36,8.789402778744364E7,703,1.2444683885790787E10
264,5.450274262605082E8,35,8.452021278655036E7,703,1.2472252879559732E10
264,5.463200277712189E8,35,8.470331033919607E7,703,1.2499595953295803E10
264,5.476014123168126E8,35,8.488118609324066E7,703,1.2526741218544325E10
262,5.417712039989554E8,35,8.505758250985594E7,701,1.2491762845962505E10
262,5.4303146154783E8,34,8.164753040971236E7,699,1.2456477214265024E10
264,5.443250529053003E8,35,8.18342278774265E7,704,1.24217389850307E10
262,5.390144547504449E8,35,8.200673662967488E7,703,1.2418017291488253E10
262,5.402839353062495E8,35,8.21777821609764E7,701,1.2383608525550207E10
262,5.415471485440637E8,34,7.89014169914687E7,700,1.238023927069761E10
266,5.428637288052548E8,34,7.906841307909237E7,705,1.2377022717072626E10
265,5.405659055925041E8,34,7.923397973737599E7,704,1.2373679816498743E10
265,5.418259539054691E8,34,7.93981266566468E7,703,1.2370393016940771E10
265,5.430824301610509E8,34,7.956229164053804E7,702,1.236729457061139E10
265,5.443350620862963E8,34,7.972495994358408E7,700,1.2333084798819515E10
265,5.455818673976629E8,34,7.988614648898758E7,698,1.229886052428483E10
269,5.44004803230668E8,34,7.657266561222053E7,702,1.2326782734904764E10
269,5.452467765350896E8,34,7.675055965254006E7,701,1.232344492549142E10
269,5.46481597090799E8,34,7.69272705538384E7,700,1.2319903585104101E10
268,5.450741010030228E8,34,7.710431739446266E7,698,1.2285298332198753E10
268,5.462915733685428E8,34,7.728018837632996E7,697,1.2281492528269215E10
268,5.475055840936557E8,34,7.745489639340186E7,696,1.227764932236945E10
269,5.451806677101167E8,34,7.762845939041333E7,701,1.2211670012934536E10
267,5.393566671837529E8,34,7.780204795856084E7,700,1.2207521716218594E10
266,5.370018620054473E8,34,7.797692614453444E7,699,1.2203595969302423E10
265,5.348533902523813E8,34,7.815052297878118E7,698,1.2199629914526804E10
268,5.3609358761164385E8,35,7.83363234823094E7,702,1.2164502064120834E10
268,5.37296081036087E8,35,7.851105689536346E7,699,1.2098355714788527E10
267,5.351567678728514E8,34,7.519039781058805E7,699,1.2125194466677828E10
267,5.363835975560281E8,34,7.536499518963934E7,698,1.2121114840287031E10
267,5.376070192366039E8,34,7.55384593903567E7,696,1.2085794865629005E10
268,5.388332511793846E8,35,7.57243033290106E7,702,1.2050487818115402E10
268,5.400449706421491E8,35,7.589582380487959E7,701,1.2046243183675974E10
268,5.412520813969498E8,35,7.60663252541086E7,699,1.2011049523809973E10
267,5.390043733514544E8,35,7.623584388614663E7,697,1.1975598562601444E10
267,5.402290634320049E8,35,7.640441458535808E7,695,1.1940199616500866E10
269,5.379158609687686E8,35,7.657619494452803E7,700,1.190516615339763E10
269,5.391378826988002E8,34,7.316018752653065E7,696,1.1808131310678652E10
269,5.403548887312908E8,33,6.980237606882519E7,692,1.174221563260694E10
273,5.416316928483105E8,34,6.998424782431012E7,695,1.170757349511406E10
271,5.3664274132499105E8,34,7.015258496135958E7,692,1.1642077960391525E10
270,5.3434501914687353E8,34,7.031776415925545E7,690,1.1607481458371685E10
274,5.356143542390603E8,33,6.6959752195958115E7,694,1.1573106685824684E10
274,5.3685988445980704E8,33,6.712288630804288E7,692,1.153849686405725E10
272,5.3104637256469584E8,33,6.728813353757991E7,686,1.1379837027513548E10
275,5.3231713801981705E8,34,6.74661578089918E7,689,1.1314164460224361E10
275,5.335970847164117E8,34,6.76571506977282E7,687,1.1280014644117975E10
278,5.3492640827428377E8,35,6.786104639998297E7,691,1.124606730050812E10
277,5.3264873710119474E8,35,6.805270800179613E7,691,1.1274048564947197E10
276,5.309637032068121E8,35,6.827561958269717E7,688,1.1208819553533957E10
276,5.322664839051898E8,35,6.849728326598795E7,685,1.1143316148346375E10
277,5.3356843321009326E8,36,6.873115862401842E7,692,1.1140488690807362E10
276,5.313294049175413E8,35,6.537678906487949E7,691,1.1137970047135296E10
274,5.254534158689644E8,35,6.560572977156627E7,688,1.1073238206737371E10
272,5.196456201999314E8,35,6.583357460429921E7,685,1.1008381548684702E10
275,5.1744957282774717E8,35,6.607535411745904E7,687,1.0912731915068548E10
274,5.1528624504111433E8,35,6.631666104799838E7,684,1.0848149308065903E10
278,5.1308263290187955E8,34,6.306785908731563E7,686,1.0784074657070036E10
277,5.109958775526586E8,34,6.334599848546817E7,684,1.0751016835632229E10
278,5.123320050081114E8,34,6.3622355067467175E7,690,1.068733057745456E10
278,5.136556568740469E8,34,6.390192798534187E7,687,1.0623590509400776E10
278,5.150012567260078E8,34,6.419627180389906E7,687,1.0653199637981009E10
282,5.163836233715516E8,34,6.448947614406726E7,692,1.0651958247524055E10
282,5.177145782289237E8,34,6.4782147469911605E7,690,1.0619473417341904E10
280,5.120778624234914E8,34,6.5074300459734105E7,688,1.0586977393624197E10
280,5.1340294653814656E8,33,6.181463188893992E7,686,1.0554421666702557E10
280,5.1472781164218575E8,33,6.210476322881032E7,683,1.0490715319731787E10
282,5.124940115079599E8,33,6.241123864883803E7,687,1.0427072187045677E10
282,5.1381747307651925E8,32,5.9140278952100724E7,684,1.0363590570023891E10
282,5.151670428782637E8,32,5.944864853937862E7,682,1.033132188007158E10
283,5.1298885112981445E8,32,5.976071146895152E7,689,1.0330499364090399E10
283,5.143716022150663E8,31,5.649640658751894E7,689,1.036052260325539E10
282,5.122380600795121E8,31,5.681108292151493E7,686,1.0297259789495708E10
281,5.1006787242829233E8,31,5.713224498480856E7,684,1.0264826265849354E10
285,5.0815727810376996E8,31,5.7453436747765884E7,688,1.0263779869015997E10
285,5.0956758801699513E8,31,5.777462413901011E7,686,1.0231700332262068E10
284,5.0756258142932314E8,31,5.809576557804339E7,686,1.0261609547169176E10
283,5.054001958518288E8,31,5.841681248558747E7,683,1.0198544321392567E10
283,5.0679429811810124E8,31,5.873770983221909E7,683,1.0228406594186396E10
285,5.0824182969870573E8,32,5.907186952349606E7,689,1.0227431244838495E10
285,5.0966202995745736E8,32,5.939318396213069E7,688,1.0226169773125555E10
284,5.0748928464423776E8,31,5.6133287364705116E7,686,1.0193784717783281E10
284,5.0889297397743666E8,31,5.64535956789477E7,684,1.0161207385961706E10
283,5.0673993250512284E8,31,5.677344130929064E7,683,1.0159640547317902E10
282,5.049181394363086E8,31,5.709273554558049E7,690,1.0096119087011158E10
280,4.9925211746110463E8,31,5.740948653130364E7,688,1.0063468930350193E10
280,5.0067186577150303E8,31,5.772339435524455E7,686,1.0030895372368471E10
282,5.021126148122874E8,32,5.8050065236555E7,693,1.006026782793003E10
280,4.9719903176291895E8,32,5.836371363763708E7,691,1.0027600080570265E10
280,4.9860986368951905E8,32,5.86765508343312E7,690,1.0025665926848116E10
279,4.96634081042937E8,32,5.898901181073482E7,687,9.961828329838959E9
278,4.945177874717545E8,32,5.9300486566167064E7,684,9.897759972893538E9
279,4.924138520397816E8,32,5.9610889654581115E7,690,9.865275269590685E9
279,4.938690516509185E8,32,5.9920136859312125E7,687,9.801818849680292E9
279,4.953265258136584E8,32,6.026845193969461E7,684,9.738423924517412E9
280,4.9679246762381727E8,32,6.061533236484158E7,693,9.768719764455881E9
280,4.982581123982672E8,32,6.09605198566583E7,691,9.73735528037444E9
280,4.997182180838523E8,32,6.130359456339337E7,688,9.674726855629303E9
278,4.942218013445107E8,32,6.164352582839315E7,688,9.705278615296972E9
277,4.9209720211060256E8,32,6.198285560818453E7,687,9.705036940835102E9
278,4.9356279917666006E8,32,6.231965505514533E7,694,9.673737205848085E9
277,4.9145064079941964E8,32,6.265383905257675E7,693,9.673306780035824E9
277,4.9291508232332784E8,32,6.298524394136623E7,692,9.673160006234756E9
277,4.94377312818422E8,32,6.331372038270564E7,690,9.64208386436851E9
277,4.958465579641325E8,32,6.363912824776845E7,688,9.610830331744314E9
279,4.973455268737748E8,33,6.39915650681339E7,694,9.610670171519732E9
278,4.9529063817895985E8,32,6.086678086330771E7,692,9.579564838347898E9
278,4.967608170473764E8,31,5.763625376237327E7,691,9.57955911454079E9
278,4.982517948688092E8,31,5.796647162938199E7,689,9.548716181171188E9
278,4.9973625869264334E8,31,5.829280533923649E7,686,9.486606391262821E9
279,4.977583923917344E8,32,5.862868424013724E7,688,9.362630503019264E9
279,4.9926068196361846E8,31,5.5475547022111796E7,688,9.39411387864616E9
284,5.0083551576610965E8,31,5.579848407618914E7,693,9.426344157480165E9
284,5.02355926579998E8,31,5.6117658209426E7,692,9.427357529446663E9
281,4.9319820299876124E8,31,5.643303813303696E7,691,9.428177229053661E9
281,4.9470536906843966E8,31,5.6744613136857554E7,691,9.459982256173157E9
281,4.962113324723125E8,31,5.706258424924463E7,690,9.460615728363672E9
281,4.9771224306971043E8,31,5.737668077282754E7,690,9.492101644262371E9
278,4.885558414943148E8,31,5.768691021623879E7,690,9.523441594675238E9
277,4.865634843598458E8,31,5.799328567276737E7,690,9.554628968933073E9
277,4.880503346645827E8,31,5.829582527493642E7,690,9.585665220198746E9
279,4.859888943841032E8,32,5.8608024420180246E7,695,9.585626410620697E9
278,4.839451011707032E8,32,5.890353953173878E7,694,9.58529885178265E9
276,4.783425896788204E8,32,5.919531166227139E7,693,9.584975218553516E9
276,4.798246143932168E8,32,5.949441850954764E7,693,9.615757872389648E9
276,4.8130788711515266E8,32,5.9789908844056785E7,693,9.646532850802824E9
276,4.827867541423619E8,31,5.6494497867588796E7,690,9.583995272969076E9
275,4.807556834641016E8,31,5.678197365192753E7,688,9.552316117603676E9
279,4.8227344549852633E8,31,5.706607713352066E7,694,9.583039790533726E9
279,4.837455273171058E8,31,5.734636215608465E7,693,9.582701687621948E9
279,4.8521353970368874E8,31,5.762286727649816E7,692,9.582246442864244E9
278,4.831260034614451E8,31,5.79376694549054E7,690,9.550829645168516E9
278,4.846074611004336E8,31,5.8249358167777605E7,690,9.58130006453911E9
278,4.8609791610902584E8,31,5.8557875130024746E7,690,9.611801611838839E9
279,4.875957517805986E8,31,5.886317664962828E7,698,9.611219311331E9
279,4.890789794689906E8,31,5.916522216017407E7,698,9.641446726141014E9
279,4.905602357762983E8,31,5.946291329010964E7,697,9.640610397585482E9
279,4.9203756640976447E8,31,5.9757386248998106E7,695,9.60870433048666E9
279,4.935115294065633E8,31,6.004849981674401E7,692,9.545613430587553E9
279,4.949835352490035E8,31,6.033622855440018E7,690,9.51382414208989E9
278,4.929122389113955E8,31,6.062038630291279E7,690,9.543935506727745E9
278,4.9443344946579015E8,31,6.090800689492361E7,689,9.543104764377348E9
279,4.924208233290047E8,31,6.119203327066397E7,697,9.573282881269485E9
279,4.939333096240247E8,31,6.147246295599526E7,696,9.572312457144331E9
279,4.9544657447152054E8,31,6.174929730598394E7,696,9.602137657591375E9
279,4.9695543579782104E8,31,6.20225414204498E7,695,9.601045389554737E9
278,4.955405347193158E8,31,6.229219937611586E7,694,9.59968621532008E9
278,4.970583992144567E8,30,5.8977878159145E7,692,9.567274700475805E9
277,4.9507234023839974E8,30,5.923826149354758E7,691,9.565762101978752E9
276,4.930609807535304E8,30,5.950565017469065E7,688,9.502371032305645E9
280,4.9109095920401734E8,30,5.976930657281082E7,691,9.47017913751657E9
280,4.926020556491674E8,30,6.004228753607761E7,691,9.50037309757237E9
279,4.905785735277508E8,30,6.031187264863137E7,691,9.530650467342382E9
279,4.921123628143534E8,29,5.703600759201802E7,691,9.560768835884937E9
279,4.9364761636860657E8,29,5.729755980686509E7,691,9.590728655898708E9
281,4.917392140428929E8,29,5.7558794688066565E7,697,9.589610972352638E9
281,4.9326713722140557E8,29,5.781651772651353E7,697,9.61930286894475E9
281,4.947966913818322E8,29,5.8085987215587996E7,696,9.617994402488438E9
278,4.86865640764218E8,29,5.835302358608847E7,693,9.554496874770739E9
277,4.8484792036235E8,29,5.861692883044696E7,693,9.584027670862246E9
277,4.8639733933544654E8,29,5.8879785561901614E7,692,9.582558636974474E9
279,4.844651671090651E8,30,5.915292946903267E7,695,9.51909312878031E9
278,4.8243635219204813E8,30,5.9409588122538485E7,693,9.486360548906578E9
278,4.839860409187919E8,29,5.607365574370632E7,692,9.484847180729998E9
278,4.8553517313236684E8,29,5.632400359321655E7,690,9.452454467191696E9
283,4.836064119113732E8,30,5.658480446941561E7,693,9.48189263323099E9
283,4.8515313918655354E8,30,5.682931397109531E7,692,9.480623389033829E9
283,4.8669418968506736E8,30,5.707364542808026E7,691,9.479119303187609E9
281,4.811904204904724E8,30,5.731506433757983E7,689,9.446590862330833E9
280,4.791521058468535E8,30,5.755361281372038E7,688,9.444971159902243E9
279,4.772650494082956E8,30,5.7799169990531854E7,685,9.381387663376556E9
282,4.788401624724223E8,30,5.804189412010498E7,691,9.380047693442776E9
282,4.803819594057809E8,30,5.8279784333899274E7,690,9.379162333394215E9
282,4.819211531356848E8,30,5.8515140621284194E7,689,9.37822237018446E9
281,4.7988230575952494E8,30,5.874800635456879E7,688,9.377396104537392E9
280,4.7785280265938365E8,30,5.8977852345035456E7,687,9.376498270993422E9
281,4.79400150227388E8,30,5.920519413880357E7,695,9.375582658592943E9
280,4.774655107828026E8,30,5.9430070581266545E7,695,9.405479838015656E9
280,4.7899723170600563E8,30,5.965252021850437E7,694,9.404402578495026E9
280,4.805237263522185E8,30,5.987258155429066E7,693,9.403174280363354E9
278,4.7521859936863124E8,30,6.00902930178231E7,688,9.277930149130692E9
278,4.7675074241565114E8,30,6.030569283255173E7,687,9.276531411002821E9
282,4.7483842257699776E8,30,6.0519226545366E7,692,9.30655306278084E9
282,4.7637361666946363E8,30,6.073049397847779E7,689,9.243710162492842E9
281,4.7604077762975717E8,30,6.09395317283295E7,689,9.273711350538269E9
280,4.7406945551034516E8,30,6.114637215994904E7,689,9.30378982935017E9
279,4.721771046884158E8,30,6.1351053529119186E7,686,9.240669990739346E9
282,4.737446263406838E8,31,6.156708635727436E7,692,9.270538337574408E9
282,4.752920829990945E8,31,6.1771670486722685E7,690,9.238537453674725E9
282,4.768352601620029E8,30,5.840637399418512E7,688,9.206400572446703E9
282,4.78382738886765E8,29,5.532467070200031E7,687,9.205432813237936E9
279,4.691962553147746E8,29,5.552380310228709E7,683,9.111240665343925E9
279,4.707408559959881E8,30,5.57342728006315E7,692,9.141208558613178E9
279,4.723040319100714E8,30,5.5933070688263185E7,690,9.109740792857038E9
278,4.7029465023905385E8,30,5.612977206046254E7,688,9.078088616619171E9
279,4.683501631927902E8,30,5.63244213350887E7,695,9.077888777717234E9
279,4.69901876860011E8,30,5.651706177707429E7,694,9.077862975992437E9
278,4.6793701645490795E8,30,5.6707735509200074E7,691,9.015833459653488E9
278,4.694807125469847E8,29,5.331505683626693E7,690,9.015901230527538E9
279,4.7104200793253225E8,29,5.351453401651355E7,698,9.016305354197151E9
276,4.618937646481122E8,28,5.012153134397536E7,696,8.9854827928395E9
276,4.634488344957528E8,28,5.031796552320332E7,694,8.954462833053053E9
276,4.65061827370788E8,28,5.051439481206428E7,693,8.954797113868462E9
278,4.5966422293100315E8,28,5.070799632624702E7,699,8.986006670646994E9
277,4.5827840682560295E8,28,5.0899634077089556E7,698,8.986120490902271E9
276,4.563000301163589E8,28,5.108934661173815E7,695,8.923995025015171E9
275,4.543735014369568E8,28,5.127717163645414E7,695,8.955003722268843E9
277,4.560762807804188E8,28,5.14631458073789E7,702,8.955226193266018E9
276,4.54259672844333E8,28,5.164730486590369E7,701,8.955091628052603E9
275,4.523927919233462E8,28,5.183071872424883E7,701,8.986073109700375E9
274,4.504833969473873E8,28,5.201445178097778E7,699,8.955004796444654E9
