# date:Sat Dec 04 10:41:23 CET 2021
# maxtrees:1000000.0
# AP mean [mm]:700.0
# AP std [mm]:50.0
# Temp mean [°C]:10.0
# Temp std [°C]:1.0
# offspringRate [%]:2.0
Spruce (count),Spruce volume (m^3),Fir (count),Fir volume (m^3),Beech (count),Beech volume (m^3)
272,1.6191915028871882E8,7,5631452.798442733,715,2.862966634922394E9
272,1.6215280011678278E8,7,5826435.806644027,717,2.86043430650896E9
271,1.6279811632439795E8,7,6016329.607681077,726,2.8853376441081347E9
273,1.6501257906060937E8,7,6211750.00909784,731,2.882846406764615E9
276,1.6688213773894718E8,7,6403727.89271372,739,2.885528768023243E9
279,1.683002111871132E8,7,6608998.133397696,741,2.8040717239344454E9
280,1.6850850078186813E8,6,4327554.590571592,744,2.8147587740660324E9
287,1.6829526832358685E8,6,4536563.739433857,736,2.762289563394653E9
289,1.700453100218023E8,6,4729862.402874805,741,2.7815620358322477E9
290,1.7105502304994053E8,6,4911805.850678014,748,2.779874828805139E9
292,1.661302981388852E8,5,4636454.048703137,749,2.7502930420997095E9
293,1.663282309455585E8,5,4786625.013784655,759,2.7522517853960824E9
298,1.6755426823397177E8,5,4957134.295408011,763,2.7779557751928654E9
299,1.6964762042801896E8,5,5136481.778276161,775,2.780375716539293E9
305,1.7172901010560122E8,5,5296469.608515385,776,2.801438592823308E9
313,1.7403222667431077E8,5,5466382.9840384675,778,2.753749295071674E9
316,1.7171634146923304E8,5,5629528.991492352,786,2.7748159807223706E9
317,1.738666643142403E8,4,4581293.644233342,794,2.8009288248128266E9
322,1.7335619348390728E8,6,4739750.682476154,794,2.7533373212257257E9
325,1.7549148133909693E8,5,4847496.317676285,793,2.698886955909703E9
322,1.7462331984093875E8,4,4947640.237148659,800,2.717154165099398E9
325,1.7699354472479132E8,4,5061521.772271516,809,2.7268143017918572E9
325,1.733179328727926E8,4,5184910.529838636,818,2.7344239536743693E9
330,1.7387987663306874E8,4,5306569.941601583,818,2.73718709372037E9
331,1.708324050171247E8,4,5448262.040327182,820,2.7524115589592643E9
335,1.6783813834922668E8,4,5578523.809616023,828,2.7785598237322288E9
338,1.7036744377135515E8,4,5696046.4364215955,834,2.748491116929581E9
346,1.7241704915049604E8,3,3050755.4142304375,836,2.7049922174521656E9
346,1.744676797942431E8,2,1830324.511867494,848,2.7059033829286656E9
345,1.7627492523932058E8,2,1901904.8784617803,852,2.6682172842754006E9
348,1.7785736530494922E8,2,1980089.7517386244,854,2.661856875170372E9
353,1.7856442989149016E8,2,2067876.4725921117,855,2.632439743993691E9
355,1.767360263727184E8,2,2150479.824390456,863,2.6570495084217963E9
355,1.7658517170523372E8,2,2236198.692878632,868,2.6120875757026615E9
357,1.7864999365872473E8,2,2324003.5299236053,877,2.598398343364631E9
361,1.8153970401620427E8,2,2410723.802817757,881,2.554305947682009E9
363,1.8248241439710155E8,2,2497249.2064926997,891,2.5585639929890065E9
366,1.8265280448452675E8,1,837043.0876645226,897,2.5733021369409814E9
372,1.8461181140481666E8,1,878117.8033775239,903,2.584131427416294E9
379,1.854090085331062E8,1,915206.6397368052,910,2.6042227802130256E9
383,1.8844116078597906E8,1,956428.3612380682,916,2.545428244481426E9
387,1.8633882775282964E8,1,993905.2888526699,927,2.5685270397532406E9
386,1.8582273472007793E8,1,1039959.9283987497,943,2.5740702800864315E9
399,1.8867353469708925E8,1,1082559.440662603,941,2.541917109312978E9
400,1.884376844857366E8,1,1125271.8391421866,948,2.5453661631763835E9
401,1.9042351902631137E8,1,1166732.8138625305,952,2.561714659394622E9
410,1.926885876493731E8,1,1203971.1191730034,964,2.565221080153244E9
414,1.9137946771780738E8,1,1246242.4641492728,972,2.5664807287875223E9
416,1.9092514308282167E8,1,1291043.4703428112,980,2.575945658789067E9
419,1.9138494637202978E8,1,1333617.6137058276,984,2.5690297457670484E9
422,1.8940340812244627E8,1,1376203.5663204968,993,2.596462383831977E9
426,1.9202024856137452E8,1,1419457.220400869,997,2.5785133002176967E9
423,1.944470227860983E8,1,1459228.1863696624,1014,2.603989213283661E9
426,1.9795527497138786E8,1,1501807.0810500095,1027,2.587377241736266E9
435,2.0025790767335123E8,1,1545419.657921426,1031,2.6195192615970902E9
444,2.0019562413246432E8,0,1.816079020500183E-7,1030,2.6091075728930964E9
446,1.984357078375176E8,0,1.816079020500183E-7,1034,2.625116546631591E9
453,1.9848491537646636E8,0,1.816079020500183E-7,1037,2.584124449434075E9
461,2.0206156857066444E8,0,1.816079020500183E-7,1043,2.585590839709262E9
467,2.0543831694531518E8,0,1.816079020500183E-7,1049,2.591162168311996E9
465,2.0151799640988168E8,0,1.816079020500183E-7,1055,2.6084882391266136E9
463,1.9894052590897956E8,0,1.816079020500183E-7,1037,2.574348783855756E9
466,2.022078901346565E8,0,1.816079020500183E-7,1049,2.5797853486369033E9
477,2.0380595646563566E8,0,1.816079020500183E-7,1052,2.589123075148215E9
475,2.0166876546795455E8,0,1.816079020500183E-7,1066,2.615341127540243E9
481,2.0226342274805477E8,0,1.816079020500183E-7,1076,2.6387814102272925E9
483,2.0200264865793237E8,0,1.816079020500183E-7,1084,2.634873945759334E9
479,2.0366772196181276E8,0,1.816079020500183E-7,1101,2.6605128228547745E9
483,2.0564723284316528E8,0,1.816079020500183E-7,1114,2.6592469638779225E9
485,2.0568072574002528E8,0,1.816079020500183E-7,1130,2.6262001842559204E9
488,2.062982717191549E8,0,1.816079020500183E-7,1147,2.6596149949620485E9
499,2.1059922496737534E8,0,1.816079020500183E-7,1153,2.606805398354626E9
505,2.1348396476284447E8,0,1.816079020500183E-7,1162,2.5624882226701136E9
501,2.1525617669751057E8,0,1.816079020500183E-7,1152,2.5863426295092163E9
506,2.166222793762906E8,0,1.816079020500183E-7,1157,2.5799370468830333E9
511,2.1368256277442318E8,0,1.816079020500183E-7,1166,2.608366484644255E9
513,2.1666977058218816E8,0,1.816079020500183E-7,1179,2.6255080445677266E9
519,2.161542920990478E8,0,1.816079020500183E-7,1182,2.62370435189781E9
518,2.1578565925967032E8,0,1.816079020500183E-7,1190,2.6250673138367195E9
524,2.173089469823671E8,0,1.816079020500183E-7,1193,2.578910700347622E9
520,2.2005078253225294E8,0,1.816079020500183E-7,1171,2.5853478835324116E9
518,2.237684770495655E8,0,1.816079020500183E-7,1146,2.5280720710864377E9
526,2.235305099754061E8,0,1.816079020500183E-7,1149,2.5421061783325243E9
537,2.2767532785507855E8,0,1.816079020500183E-7,1158,2.573419414120059E9
543,2.2798833538684186E8,0,1.816079020500183E-7,1164,2.589642487996984E9
538,2.2874087798732832E8,0,1.816079020500183E-7,1149,2.613616283231769E9
542,2.3263710191118E8,0,1.816079020500183E-7,1166,2.6319402612916217E9
547,2.3372682143299514E8,0,1.816079020500183E-7,1174,2.6560438027993383E9
555,2.3725206443184468E8,0,1.816079020500183E-7,1179,2.6243137956097927E9
556,2.3959448892215458E8,0,1.816079020500183E-7,1187,2.64778199515511E9
557,2.4225700997346094E8,0,1.816079020500183E-7,1195,2.6638522877136354E9
563,2.4179193664521012E8,0,1.816079020500183E-7,1204,2.6662838355460534E9
567,2.437532623287671E8,0,1.816079020500183E-7,1217,2.6350382583603334E9
567,2.4612524747849986E8,0,1.816079020500183E-7,1238,2.625863170650235E9
572,2.5024147142044255E8,0,1.816079020500183E-7,1246,2.622286389656016E9
574,2.497488368892073E8,0,1.816079020500183E-7,1254,2.6397033785387154E9
586,2.5425948744955975E8,0,1.816079020500183E-7,1259,2.657196156424655E9
587,2.552881606062634E8,0,1.816079020500183E-7,1265,2.6776397216621737E9
597,2.6039922112591368E8,0,1.816079020500183E-7,1280,2.7044411728495083E9
602,2.6282985781733426E8,0,1.816079020500183E-7,1290,2.72089115624784E9
608,2.6420226969111225E8,0,1.816079020500183E-7,1299,2.697346372711386E9
611,2.6746800842637166E8,0,1.816079020500183E-7,1315,2.668056966221036E9
619,2.7166396490733415E8,0,1.816079020500183E-7,1322,2.6996886143345385E9
620,2.756801374785244E8,0,1.816079020500183E-7,1339,2.7294126015347714E9
622,2.7857026705386585E8,0,1.816079020500183E-7,1347,2.728171000044607E9
632,2.835852269687133E8,0,1.816079020500183E-7,1356,2.7630346157948046E9
633,2.8764826955104476E8,0,1.816079020500183E-7,1370,2.729492560677883E9
641,2.922916934242072E8,0,1.816079020500183E-7,1374,2.7356389377729287E9
654,2.982140949280499E8,0,1.816079020500183E-7,1387,2.7561224559585223E9
642,3.007872379657981E8,0,1.816079020500183E-7,1370,2.7553895178868923E9
649,3.05590588624722E8,0,1.816079020500183E-7,1390,2.781792182105256E9
648,3.0553891033859915E8,0,1.816079020500183E-7,1405,2.8110898079035625E9
659,3.073508675313396E8,0,1.816079020500183E-7,1405,2.82555866556428E9
664,3.065608482874622E8,0,1.816079020500183E-7,1419,2.8011808657781076E9
675,3.102887876883395E8,0,1.816079020500183E-7,1427,2.822081589842252E9
681,3.0214404668115073E8,0,1.816079020500183E-7,1435,2.825784944997805E9
689,3.0425185252936107E8,0,1.816079020500183E-7,1454,2.8179368763358135E9
694,3.0751410402404946E8,0,1.816079020500183E-7,1464,2.847812444130881E9
706,3.118913367866288E8,0,1.816079020500183E-7,1477,2.8478009281266084E9
712,3.1586805206462425E8,0,1.816079020500183E-7,1486,2.868326474743266E9
722,3.212867427567492E8,0,1.816079020500183E-7,1497,2.8657693868184533E9
727,3.193060997449414E8,0,1.816079020500183E-7,1515,2.8877374314455824E9
737,3.2353368060449207E8,0,1.816079020500183E-7,1521,2.8746161350956035E9
745,3.286869661611182E8,0,1.816079020500183E-7,1538,2.906217889333649E9
733,3.298643808406216E8,0,1.816079020500183E-7,1509,2.8922391366914477E9
739,3.282436618354083E8,0,1.816079020500183E-7,1525,2.844166378437447E9
745,3.3199232461736697E8,0,1.816079020500183E-7,1538,2.863744519894592E9
753,3.3732367354989845E8,0,1.816079020500183E-7,1545,2.869330613102964E9
757,3.352017799995242E8,0,1.816079020500183E-7,1558,2.8493408171566772E9
764,3.386559437222226E8,0,1.816079020500183E-7,1568,2.85472721308164E9
772,3.428578304444732E8,0,1.816079020500183E-7,1581,2.8657964669649715E9
781,3.4242660730655205E8,0,1.816079020500183E-7,1586,2.892024673460734E9
768,3.420929656114758E8,0,1.816079020500183E-7,1562,2.847484322380596E9
783,3.425811365790566E8,0,1.816079020500183E-7,1564,2.838098879027287E9
795,3.450250471001427E8,0,1.816079020500183E-7,1573,2.8310476882628508E9
801,3.454365071312932E8,0,1.816079020500183E-7,1583,2.8485670469232683E9
811,3.4974205167810273E8,0,1.816079020500183E-7,1600,2.867211166425682E9
816,3.535731158585789E8,0,1.816079020500183E-7,1615,2.891812661330874E9
807,3.568055873617093E8,0,1.816079020500183E-7,1595,2.835651455669539E9
816,3.571319507278028E8,0,1.816079020500183E-7,1608,2.821254394010169E9
824,3.611218795163201E8,0,1.816079020500183E-7,1623,2.8436314383676486E9
821,3.6281879759013665E8,0,1.816079020500183E-7,1644,2.838298721993059E9
822,3.656600253699777E8,0,1.816079020500183E-7,1654,2.8401429038878493E9
827,3.681944003475009E8,0,1.816079020500183E-7,1669,2.8120753723695183E9
840,3.7276012856390333E8,0,1.816079020500183E-7,1685,2.827783449410165E9
843,3.725289724510319E8,0,1.816079020500183E-7,1698,2.855410555177812E9
846,3.7240690774730337E8,0,1.816079020500183E-7,1714,2.89435832377386E9
851,3.726923703644938E8,0,1.816079020500183E-7,1720,2.8539958783172364E9
865,3.7648102011862814E8,0,1.816079020500183E-7,1720,2.885313041599199E9
869,3.7170909615400463E8,0,1.816079020500183E-7,1732,2.9123358866043696E9
877,3.7460459165559524E8,0,1.816079020500183E-7,1748,2.939689865536189E9
877,3.713597908022546E8,0,1.816079020500183E-7,1756,2.886363356335744E9
881,3.761175832591092E8,0,1.816079020500183E-7,1781,2.9093388866136904E9
891,3.813633831636316E8,0,1.816079020500183E-7,1804,2.937137665438136E9
902,3.809857777263325E8,0,1.816079020500183E-7,1819,2.963117581434724E9
909,3.838223776227566E8,0,1.816079020500183E-7,1826,2.971735482451603E9
902,3.832888271571407E8,0,1.816079020500183E-7,1804,2.973022615030903E9
913,3.8361486706321394E8,0,1.816079020500183E-7,1806,2.971767770881023E9
922,3.8764174450298184E8,0,1.816079020500183E-7,1818,2.928964906756896E9
915,3.90886147186627E8,0,1.816079020500183E-7,1794,2.9226522290725937E9
932,3.957065555450447E8,0,1.816079020500183E-7,1805,2.9483916617369933E9
942,3.962138034629263E8,0,1.816079020500183E-7,1817,2.985925797331911E9
944,3.971529888653969E8,0,1.816079020500183E-7,1830,2.979546581625647E9
958,4.010113039669718E8,0,1.816079020500183E-7,1846,3.0125591525189734E9
970,4.061749831658305E8,0,1.816079020500183E-7,1857,3.01454993516706E9
980,4.0048911885665935E8,0,1.816079020500183E-7,1867,3.0123542167185364E9
987,4.023212065562764E8,0,1.816079020500183E-7,1888,3.047505483316566E9
987,3.998774926029193E8,0,1.816079020500183E-7,1910,3.0731793568520823E9
989,3.992829613045619E8,0,1.816079020500183E-7,1930,3.0542330296202E9
1005,3.976733147786739E8,0,1.816079020500183E-7,1949,3.09860366622936E9
1018,3.988124359076633E8,0,1.816079020500183E-7,1964,3.101059219185665E9
1031,4.035313883638567E8,0,1.816079020500183E-7,1976,3.10685818800162E9
1040,4.074488803504388E8,0,1.816079020500183E-7,1988,3.0999241846723514E9
1052,4.114089373353693E8,0,1.816079020500183E-7,2008,3.104375774629219E9
1066,4.1595787407290363E8,0,1.816079020500183E-7,2023,3.123831320315555E9
1072,4.2133426347434324E8,0,1.816079020500183E-7,2021,3.145924398364427E9
1080,4.223956035799471E8,0,1.816079020500183E-7,2035,3.149414663402776E9
1086,4.264928370246223E8,0,1.816079020500183E-7,2043,3.1493829839596386E9
1077,4.323108028481391E8,0,1.816079020500183E-7,2017,3.154207742670005E9
1084,4.304949615711848E8,0,1.816079020500183E-7,2039,3.18095391026143E9
1072,4.3323721609177834E8,0,1.816079020500183E-7,2008,3.204191174726434E9
1089,4.360766257715802E8,0,1.816079020500183E-7,2018,3.2133716965054913E9
1111,4.397303851169674E8,0,1.816079020500183E-7,2020,3.2129562311477866E9
1116,4.4213980511038524E8,0,1.816079020500183E-7,2040,3.217565285147968E9
1125,4.426290334885091E8,0,1.816079020500183E-7,2060,3.20402987529796E9
1133,4.462801177059773E8,0,1.816079020500183E-7,2083,3.220992880256975E9
1138,4.4616750683532894E8,0,1.816079020500183E-7,2105,3.2023678279322343E9
1145,4.47588574915447E8,0,1.816079020500183E-7,2116,3.1559687434328036E9
1147,4.4832188531134087E8,0,1.816079020500183E-7,2135,3.155705812378891E9
1163,4.510969889613997E8,0,1.816079020500183E-7,2154,3.186166551234652E9
1181,4.567271581455095E8,0,1.816079020500183E-7,2170,3.21964816553656E9
1195,4.579937366163694E8,0,1.816079020500183E-7,2184,3.244732238434313E9
1215,4.561361262740441E8,0,1.816079020500183E-7,2199,3.223971413561213E9
1225,4.58848762562436E8,0,1.816079020500183E-7,2212,3.21080840309472E9
1231,4.618643665497184E8,0,1.816079020500183E-7,2223,3.2260931877233853E9
1245,4.674690219529491E8,0,1.816079020500183E-7,2230,3.250148658004638E9
1261,4.664060144125071E8,0,1.816079020500183E-7,2237,3.2383276537354536E9
1272,4.6739351244540846E8,0,1.816079020500183E-7,2258,3.277424053449782E9
1281,4.704830795284066E8,0,1.816079020500183E-7,2270,3.2861751718361287E9
1292,4.7548143404897743E8,0,1.816079020500183E-7,2295,3.3267373326395116E9
1295,4.776356571695257E8,0,1.816079020500183E-7,2320,3.336398749735437E9
1310,4.806028368027747E8,0,1.816079020500183E-7,2340,3.367103835720474E9
1321,4.8564149484416753E8,0,1.816079020500183E-7,2348,3.344995593108059E9
1343,4.900025980993053E8,0,1.816079020500183E-7,2360,3.3355674051073556E9
1358,4.9258155782859313E8,0,1.816079020500183E-7,2383,3.371522357215521E9
1374,4.9529530509411955E8,0,1.816079020500183E-7,2396,3.395982528566539E9
1359,4.9969634180381626E8,0,1.816079020500183E-7,2359,3.3965742551369567E9
1382,5.0057522444110006E8,0,1.816079020500183E-7,2374,3.402663441445636E9
1389,5.035087379921644E8,0,1.816079020500183E-7,2394,3.406898096061232E9
1402,5.046296599160256E8,0,1.816079020500183E-7,2414,3.440203373654202E9
1413,5.081371071025561E8,0,1.816079020500183E-7,2430,3.4590038683312683E9
1426,5.1369185082795054E8,0,1.816079020500183E-7,2456,3.480221622770019E9
1430,5.080477626220827E8,0,1.816079020500183E-7,2475,3.4771582952397275E9
1439,5.117069738856492E8,0,1.816079020500183E-7,2483,3.495183224044193E9
1453,5.160494030319399E8,0,1.816079020500183E-7,2496,3.4992838509216604E9
1449,5.1630110161965936E8,0,1.816079020500183E-7,2518,3.4738822113639708E9
1463,5.1873129789466834E8,0,1.816079020500183E-7,2536,3.501326206591861E9
1476,5.2353065293115604E8,0,1.816079020500183E-7,2548,3.399984412734514E9
1499,5.308626323560159E8,0,1.816079020500183E-7,2571,3.428982259736794E9
1515,5.345546965670756E8,0,1.816079020500183E-7,2580,3.429285073010992E9
1527,5.3364564132471395E8,0,1.816079020500183E-7,2600,3.411396256640374E9
1546,5.376701658344556E8,0,1.816079020500183E-7,2610,3.3693744983825665E9
1565,5.432116287874967E8,0,1.816079020500183E-7,2629,3.343585514392514E9
1589,5.502998587974937E8,0,1.816079020500183E-7,2638,3.348543696552255E9
1607,5.561439740584085E8,0,1.816079020500183E-7,2655,3.3519275433714423E9
1622,5.594132647153995E8,0,1.816079020500183E-7,2677,3.3865471119442716E9
1607,5.618447417104603E8,0,1.816079020500183E-7,2644,3.402551084730821E9
1626,5.602919925452089E8,0,1.816079020500183E-7,2659,3.376596514551795E9
1614,5.65967048216613E8,0,1.816079020500183E-7,2622,3.34544471728389E9
1626,5.702795637762126E8,0,1.816079020500183E-7,2643,3.372336802817666E9
1635,5.753996068227627E8,0,1.816079020500183E-7,2673,3.385245722678088E9
1655,5.830948854774517E8,0,1.816079020500183E-7,2683,3.2816693970047793E9
1674,5.881126177795156E8,0,1.816079020500183E-7,2702,3.300933091187486E9
1686,5.976164391816348E8,0,1.816079020500183E-7,2729,3.352469037704735E9
1704,6.054051776077436E8,0,1.816079020500183E-7,2757,3.375442259435864E9
1716,6.100098707481939E8,0,1.816079020500183E-7,2785,3.411468594920166E9
1696,6.13987876734312E8,0,1.816079020500183E-7,2749,3.398152781781797E9
1712,6.134191375162251E8,0,1.816079020500183E-7,2779,3.4098535313198357E9
1729,6.210449944122572E8,0,1.816079020500183E-7,2798,3.439121701145825E9
1744,6.242871748219974E8,0,1.816079020500183E-7,2818,3.438397734781391E9
1749,6.271699771157767E8,0,1.816079020500183E-7,2842,3.427161251238833E9
1767,6.29266661219091E8,0,1.816079020500183E-7,2870,3.4717881457108674E9
1775,6.314869353701642E8,0,1.816079020500183E-7,2897,3.50674689962315E9
1786,6.3462640506459E8,0,1.816079020500183E-7,2916,3.4947645744634614E9
1796,6.365930948851112E8,0,1.816079020500183E-7,2944,3.53223131409015E9
1801,6.363641780318696E8,0,1.816079020500183E-7,2963,3.569687183800096E9
1833,6.380247094251086E8,0,1.816079020500183E-7,2968,3.583810874993559E9
1854,6.42589754388525E8,0,1.816079020500183E-7,2981,3.6213192284973536E9
1876,6.497293862212694E8,0,1.816079020500183E-7,2990,3.6336434708835344E9
1911,6.559091899764401E8,0,1.816079020500183E-7,3001,3.6321835783946786E9
1917,6.533325067916477E8,0,1.816079020500183E-7,3029,3.662581499510408E9
1940,6.561879096498611E8,0,1.816079020500183E-7,3051,3.677632944494422E9
1960,6.637651755507438E8,0,1.816079020500183E-7,3061,3.7052265388144746E9
1935,6.653715268218865E8,0,1.816079020500183E-7,3017,3.7159592234274197E9
1953,6.688434848671862E8,0,1.816079020500183E-7,3026,3.7087061427587104E9
1960,6.638713547149215E8,0,1.816079020500183E-7,3059,3.742752714575433E9
1977,6.676086750156791E8,0,1.816079020500183E-7,3090,3.7604464123994756E9
1951,6.715835368497014E8,0,1.816079020500183E-7,3061,3.787787902126261E9
1958,6.730670185529702E8,0,1.816079020500183E-7,3087,3.7466425530424957E9
1967,6.7498416644562E8,0,1.816079020500183E-7,3117,3.739903966240537E9
1983,6.785742552939702E8,0,1.816079020500183E-7,3129,3.7237992047014384E9
1994,6.854714647217191E8,0,1.816079020500183E-7,3154,3.735345636150671E9
1982,6.933015831152716E8,0,1.816079020500183E-7,3116,3.7326491209307075E9
2005,7.011258666081232E8,0,1.816079020500183E-7,3141,3.694795143923285E9
2036,7.011046887387768E8,0,1.816079020500183E-7,3147,3.7231021280789194E9
2052,6.98464443319742E8,0,1.816079020500183E-7,3159,3.700496492849074E9
2076,7.081612843977553E8,0,1.816079020500183E-7,3183,3.689310914346663E9
2091,7.143101521148239E8,0,1.816079020500183E-7,3201,3.7000417610668826E9
2105,7.174863138281255E8,0,1.816079020500183E-7,3233,3.7097846552375383E9
2126,7.251044411038228E8,0,1.816079020500183E-7,3246,3.7012248148851395E9
2098,7.216254779579625E8,0,1.816079020500183E-7,3201,3.677305349014404E9
2115,7.199688861316557E8,0,1.816079020500183E-7,3205,3.648281712013134E9
2123,7.178196230970461E8,0,1.816079020500183E-7,3246,3.6659780457815185E9
2135,7.209355975536695E8,0,1.816079020500183E-7,3271,3.714711105882935E9
2152,7.219385340498911E8,0,1.816079020500183E-7,3299,3.7513553947464123E9
2165,7.254687595520141E8,0,1.816079020500183E-7,3328,3.770503461021637E9
2140,7.293090762439129E8,0,1.816079020500183E-7,3293,3.7825471320119915E9
2154,7.316229066559161E8,0,1.816079020500183E-7,3314,3.7960436788362994E9
2170,7.354773384528866E8,0,1.816079020500183E-7,3352,3.828298500788795E9
2190,7.422839450130265E8,0,1.816079020500183E-7,3369,3.8448707800705633E9
2208,7.422185890741254E8,0,1.816079020500183E-7,3396,3.8681462137313066E9
2233,7.443630895915762E8,0,1.816079020500183E-7,3408,3.8118134845093856E9
2211,7.461593147165107E8,0,1.816079020500183E-7,3362,3.807043070805708E9
2233,7.455002820929595E8,0,1.816079020500183E-7,3375,3.8287682234458475E9
2261,7.52624775951814E8,0,1.816079020500183E-7,3393,3.862043210591062E9
2274,7.509031181306345E8,0,1.816079020500183E-7,3420,3.8586327027634616E9
